smiles,molecular_weight,#ro5_violations,alogp,standard_value,mol,MACCS_fp,morgan_fp
CCCS(=O)(=O)Nc1ccncc1Oc1ccccc1,292.36,0.0,3.03,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F10B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7430>
CCCCCCN(C)C(=O)n1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,414.93,1.0,6.12,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A74A0>
CCCCCCNC(=O)n1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,400.91,1.0,5.77,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95002E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7510>
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccccc12,239.27,0.0,3.51,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7580>
NS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)no2)cc1,300.34,0.0,2.66,10790.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95003C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A75F0>
C[Si](C)(C)c1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,372.52,0.2806489321036305,3.68028718279568,130.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F12E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7660>
C[Si](C)(C)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1,390.51,0.3424848801772115,3.799736550143416,930.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95004A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A76D0>
COC(=O)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1,375.38,0.0,3.34,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F13C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7740>
COc1ccc(-n2c(SCc3cn(-c4ccc(Br)cc4)nn3)nc3ccccc3c2=O)cc1,520.41,2.0,5.03,670.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A77B0>
COc1ccc(-n2c(SCc3cc(-c4ccc(OC)c(OC)c4)no3)nc3ccccc3c2=O)cc1,501.56,2.0,5.36,770.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F14A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95005F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7820>
COc1ccc(-n2c(SCc3cc(-c4ccc(Cl)cc4)no3)nc3ccccc3c2=O)cc1,475.96,1.0,6.0,630.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7890>
COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(N)(=O)=O)cc4)n3)c2)CCOCC1,537.61,1.0,4.56,100.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95006D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7900>
CS(=O)(=O)c1ccc(C2C(c3ccccc3)=NOC23COc2ccccc2C3=O)cc1,433.49,0.0,3.62,90.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F15F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7970>
CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(C(F)(F)F)cc1C#N,402.33,0.0,4.09,50250.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95007B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A79E0>
Nc1cccnc1NC(=O)c1ccc(C(F)(F)F)cc1,281.24,0.0,2.93,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F16D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7A50>
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,339.35,0.0,3.65,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7AC0>
CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,499.55,1.0,7.52,27000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F17B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7B30>
CS(=O)(=O)c1ccc(-c2c(O)nc(Cc3ccccc3)nc2-c2ccc(F)cc2)cc1,434.49,0.0,4.65,83920.88754716275,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7BA0>
CS(=O)(=O)c1ccc(-c2cnc(Cc3ccc(O)c(O)c3)nc2-c2ccc(F)cc2)cc1,450.49,0.0,4.36,83920.8909156972,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95009E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7C10>
CS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Br)c2)cc1,379.28,0.0,3.12,6800.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7C80>
Cc1cccc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)c1,314.41,0.0,2.67,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7CF0>
NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,348.43,0.0,4.15,0.08995,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F19E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7D60>
NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccc(Cl)cc2)cc1,417.32,1.0,5.46,0.5395,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7DD0>
NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(O)cc2)cc1,364.43,0.0,3.85,6.44,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7E40>
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccc(Cl)cc2)cc1,439.92,0.0,3.96,8240.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7EB0>
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2F)cc1,421.5,0.0,4.0,11890.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7F20>
COc1ccc(C2C3COc4ccccc4C3=NN2c2ccc(S(N)(=O)=O)cc2)cc1,435.51,0.0,3.32,1020.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A7F90>
Cc1c(O)c(C)c2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,284.31,0.0,3.42,83920.85588178519,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8040>
CS(=O)(=O)c1ccc(-n2c(-c3ccc(F)cc3)cnc2Cl)cc1,350.8,0.0,3.74,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A80B0>
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)OCO3)cc1,411.36,0.0,2.93,23.99,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8120>
C[S+]([O-])c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,428.46,0.0,3.7,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8190>
CC(C)Cc1ccc(C(C)C(=O)OCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1,482.65,0.0,4.73,9200.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9500F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8200>
CS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(Cl)cc2)cc1,334.79,0.0,2.39,110000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8270>
Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1C1CCC(F)CC1,335.44,0.0,4.32,524.81,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95010B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A82E0>
CS(=O)(=O)c1ccc(-c2c(Cl)ncn2-c2ccc(F)cc2)cc1,350.8,0.0,3.74,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F1F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8350>
CC(C)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,374.89,0.0,4.72,39.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A83C0>
C=CCc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,356.42,0.0,3.81,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F00B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8430>
CCn1c(Cn2nc(Cc3ccc([N+](=O)[O-])cc3)c3onc(C)c3c2=O)n[nH]c1=S,427.45,0.0,2.51,9200.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A84A0>
Cc1noc2c(Cc3ccc([N+](=O)[O-])cc3)nn(Cc3n[nH]c(=S)n3-c3ccccc3)c(=O)c12,475.49,0.0,3.48,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95012E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8510>
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccc(Br)cc3)nn2)cc1,473.38,0.0,4.1,110.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8580>
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(Cc3ccc(Br)cc3)nn2)cc1,487.4,0.0,4.16,110.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95013C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A85F0>
CCS(=O)(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,408.48,0.0,3.08,310.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F02E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8660>
CCO/C=N/c1nnc(-c2ccc(Cl)cc2)o1,251.67,0.0,3.09,100.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95014A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A86D0>
COc1ccc(-c2c(-c3ccc(F)cc3)noc2N)cc1,284.29,0.0,3.74,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F03C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8740>
CN(C)c1c(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,478.32,1.0,5.33,140.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A87B0>
COC(=O)CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,408.59,1.0,5.16,20000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F04A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95015F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8820>
Cc1ccc(Nc2nc(/C=C/c3ccccc3)nc3cc(Br)ccc23)cc1,416.32,1.0,6.61,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8890>
COc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1,353.43,1.0,5.55,37300.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95016D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8900>
CC(C)=CCc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O,296.37,0.0,4.48,9500.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F05F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8970>
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1Cl.[Na+],302.73,0.0,3.44,2000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95017B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A89E0>
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(F)cc1.[Na+],362.38,0.0,4.59,36000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F06D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8A50>
Cc1cccc(C)c1Nc1ccccc1CC(=O)O,255.32,0.0,3.67,47.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8AC0>
Cc1ccc(Nc2c(Cl)cccc2Cl)c(CC(=O)O)c1,310.18,0.0,4.67,47.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F07B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8B30>
CC(=O)c1cccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)c1,376.48,1.0,5.72,310.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8BA0>
CC(=O)Nc1ccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)cc1,391.49,1.0,5.47,1400.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95019E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8C10>
NS(=O)(=O)c1ccc(C#Cc2ccc(=O)n(C(F)F)c2)cc1,324.31,0.0,1.29,6000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8C80>
CS(=O)(=O)c1ccccc1C#Cc1ccc(=O)n(C(F)F)c1,323.32,0.0,2.05,9400.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8CF0>
CS(=O)(=O)c1ccc(-n2nncc2-c2ccc(Cl)cc2)cc1,333.8,0.0,2.99,40.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F09E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8D60>
CS(=O)(=O)c1ccc(-n2cc(-c3ccc(Cl)cc3)nn2)cc1,333.8,0.0,2.99,190.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8DD0>
COc1ccc(-c2cn(-c3ccc(S(C)(=O)=O)cc3)nn2)cc1,329.38,0.0,2.35,2500.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8E40>
CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(F)cc2)cc1,366.44,0.0,2.83,45400.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8EB0>
CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,443.47,0.0,3.42,235.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8F20>
COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Br)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,688.03,2.0,6.72,85400.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A8F90>
COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCC(O)C3)cc1,354.84,0.0,4.05,460.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A9040>
COc1ccc2c(c1)c(CC(=O)NC[C@@H](C)O)c(C)n2C(=O)c1ccc(Cl)cc1,414.89,0.0,3.34,330.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A90B0>
CN(C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)C1CC1,301.43,0.0,3.89,1000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A9120>
CCCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,303.45,0.0,4.18,220.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A9190>
C[C@@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3ccc(Cl)cc3)c2c1,412.27,1.0,5.98,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9501F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A9200>
CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cscn3)c2c1,384.84,0.0,4.78,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9502040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A9270>
CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cccc(Cl)c3)c2c1,412.27,1.0,5.98,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95020B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A92E0>
CC(C(=O)O)c1ccc(N[C@H]2CCC[C@@H]2O)cc1F,267.3,0.0,2.34,14000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709F0F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9502120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A9350>
CC(C(=O)O)c1ccc(Cc2ccoc2)cc1F,248.25,0.0,3.2,4000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970A0E040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9502190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A93C0>
Cc1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,325.43,0.0,4.16,39.81,<rdkit.Chem.rdchem.Mol object at 0x000001C970A0E0B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9502200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A9430>
Cc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc2c1OCO2,425.39,0.0,3.24,52.0,<rdkit.Chem.rdchem.Mol object at 0x000001C970A0E120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9502270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95A94A0>
