,Smiles,Molecular Weight,#RO5 Violations,AlogP,Standard Value
4789,C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,300.44,0.0,4.97,100.0
4790,O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)O,255.27,0.0,2.29,1460.0
4791,Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,313.38,0.0,2.5,47100.0
4792,CSc1ccc(-c2cn3c(c2-c2ccc(C)cc2)CCC3)cc1,319.47,1.0,5.8,900.0
4793,CS(=O)(=O)Nc1ccc(-c2cn3c(c2-c2ccccc2)CCC3)cc1,352.46,0.0,4.14,3600.0
4794,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.43,0.0,0.56,83920.86788553497
4795,Cc1cc(C2CCCCC2)n(O)c(=O)c1,207.27,0.0,2.44,83920.83963374738
4796,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,249.1,1.0,-1.27,83920.84841115437
4797,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,924.09,3.0,0.71,83920.990702339
4798,Cc1cc(=O)c(-c2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,419.3,0.0,4.45,1730.0
4799,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCC3)C2)cc1,356.46,1.0,5.1,4.0
4800,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1,385.34,0.0,3.34,58.0
4801,CC(C)(C)c1cc(/C=C2\SC(=S)NC2=O)cc(C(C)(C)C)c1O,349.52,0.0,4.48,1500.0
4802,CS(=O)(=O)Nc1ccncc1Sc1ccccc1,280.37,0.0,2.6,1190.0
4803,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,286.24,0.0,2.28,100000.0
4804,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,317.48,1.0,5.77,83920.8629068797
4805,Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,417.5,0.0,3.55,46.0
4806,COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCCO)c2C)cc1,471.58,0.0,3.72,1100.0
4807,C#CCCCC(=O)Nc1ccc(C(=O)c2ccc(NCc3ccc(-c4ccc(O)c(C(=O)O)c4)o3)cc2)cc1.N,539.59,2.0,5.94,36000.0
4808,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,229.63,0.0,-1.08,83920.84430386043
4809,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,396.66,1.0,7.64,83920.87961661551
4810,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,378.11,0.0,3.19,83920.87564747733
4811,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,331.32,0.0,3.4,460.0
4812,Cc1cccc(Nc2cnccc2NS(C)(=O)=O)c1,277.35,0.0,2.51,8810.0
4813,Cl.O=S(=O)(Nc1ccncc1NC1CCCCC1)C(F)(F)F,359.8,0.0,3.09,330.0
4814,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,543.53,3.0,0.0,83920.91049036504
4815,C[S+](C)[O-],78.14,0.0,-0.01,83920.81239002632
4816,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],448.09,1.0,6.07,83920.89043668681
4817,N=C(N)N/N=C/c1c(Cl)cccc1Cl,231.09,0.0,1.81,83920.84464627151
4818,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,415.45,0.0,4.16,100000.0
4819,O=C(O)c1cccnc1,123.11,0.0,0.78,83920.8218769935
4820,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,469.97,0.6157425499700968,4.327618764594469,83920.89502458958
4821,Cc1c(C(N)C(=O)OCCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,519.55,1.0,3.53,1000.0
4822,Cc1c(CC(=O)N[C@H](CO[N+](=O)[O-])C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,519.51,1.0,2.32,310.0
4823,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,248.33,0.0,1.91,83920.84828082197
4824,CCCCOc1ccc(OCCCN2CCOCC2)cc1,293.41,0.0,2.97,83920.857794215
4825,Fc1ccc(COc2nc3ccccc3s2)cc1,259.31,0.0,4.01,370.0
4826,CCCCCc1cc(O)cc(OC)c1,194.27,0.0,3.13,15920.0
4827,NC(=O)c1cnccn1,123.11,0.0,-0.42,83920.8218625792
4828,COc1cccc(Nc2nc(-c3ccc(Cl)cc3)cs2)c1,316.81,1.0,5.22,1390.0
4829,Cc1cc(-c2ccc(C(F)(F)F)cc2)nn1S(=O)(=O)Oc1ccccc1,382.36,0.0,4.05,10.0
4830,Cc1cc(-c2ccccn2)nn1S(=O)(=O)Oc1ccc(Cl)cc1,349.8,0.0,3.08,5.8
4831,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.22,0.0,0.44,83920.84044219047
4832,Cc1ccccc1Nc1ccccc1C(=O)NCCc1c[nH]c2ccccc12,369.47,1.0,5.19,40000.0
4833,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1cccc(Cl)c1,389.89,1.0,5.54,40000.0
4834,CCOC(=O)[C@H](OCc1cnnn1[C@@H](Cc1c[nH]c2ccccc12)C(=O)OC)[C@@H](OCc1cnnn1[C@@H](Cc1c[nH]c2ccccc12)C(=O)OC)C(=O)OCC,770.8,2.0,3.34,500.0
4835,O=C(O)Cn1nncc1CO[C@@H](C(=O)O)[C@@H](OCc1cnnn1CC(=O)O)C(=O)O,428.31,1.0,-2.32,4.0
4836,CCSc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,399.54,0.0,4.27,24.1
4837,CC(C)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,381.5,0.0,4.28,25.3
4838,NNC(=O)CNc1ncnc2sc3c(c12)CCCC3,277.35,0.0,0.97,210.0
4839,COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)nn1,580.99,2.0,2.46,3000.0
4840,COC(=O)[C@H](Cc1c[nH]c2ccccc12)n1cc(COc2nc(Cl)nc(N3CCOCC3)n2)nn1,498.93,1.0,1.97,10000.0
4841,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(N3CCCC3)n2)cc1,374.83,0.0,2.23,60.0
4842,COC(=O)[C@H](Cc1ccccc1)n1nncc1COc1ccc2ccccc2c1-c1c(OCc2cnnn2[C@@H](Cc2ccccc2)C(=O)OC)ccc2ccccc12,772.86,3.0,7.91,54000.0
4843,O=C(O)C1=Cc2cc(Cl)c(Cl)c(Cl)c2OC1C(F)(F)F,347.5,0.0,4.44,43.0
4844,NS(=O)(=O)c1ccc(C#Cc2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,457.81,0.0,3.18,18600.0
4845,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,392.85,1.0,5.66,12.88
4846,CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3ccc(F)cc3)n2)cc1,391.86,0.0,3.95,33.7
4847,O=c1c(/C=N/Nc2ccc(C(F)(F)F)cc2)coc2c1ccc1oc(-c3ccc(Cl)cc3)cc12,482.85,1.0,7.32,10000.0
4848,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,425.4,0.0,4.56,83920.88563035402
4849,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,558.65,2.0,6.31,83920.9137464652
4850,O=C(O)c1ccccc1Nc1cc(C(F)(F)F)ccc1[N+](=O)[O-],326.23,0.0,4.06,100000.0
4851,COc1ccc(NC(=O)c2ccccc2Nc2cccc(C(F)(F)F)c2)cc1OC,416.4,1.0,5.72,150000.0
4852,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)o2)cc1,433.3,1.0,6.56,8700.0
4853,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2Cl)cc1,400.81,0.0,4.62,891.25
4854,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)Nc2cc(OC)c(OC)c(OC)c2)cc1,505.57,2.0,5.56,6660.0
4855,CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3ccccc3)c2c1,377.83,1.0,5.32,100000.0
4856,COc1ccccc1Cn1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,393.87,1.0,5.69,100000.0
4857,CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(Cc3ccccc3)c2c1,363.84,1.0,5.68,100000.0
4858,COC(=O)CNC(=O)CNC(=O)OCc1ccccc1,280.28,0.0,0.2,1000.0
4859,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCCO3)cc1,427.4,0.0,2.97,8.0
4860,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCC2)cc1,393.48,0.0,4.52,8870.0
4861,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCSCC2)cc1,425.55,0.0,4.47,8010.0
4862,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,287.36,0.0,3.38,9.4
4863,Cc1cccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)c1,593.04,2.0,7.1,1770.0
4864,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3C)C2)cc1C,363.49,0.0,4.39,6300.0
4865,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,321.31,0.0,2.15,8890.0
4866,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC=C6[C@@H]7CC(C)(C)CC[C@]7(C(=O)O[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO)[C@@H](O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]6(C)[C@]5(C)CC[C@H]4C3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1221.39,3.198439403444913,9.316627970267692,50000.0
4867,COc1ccc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@]8(C)[C@H]9CC=C%10[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)O[C@@H]%11O[C@H](CO[C@@H]%12O[C@H](CO)[C@@H](O[C@@H]%13O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@@H](O)[C@H](O)[C@H]%11O)CC[C@@]%10(C)[C@]9(C)CC[C@H]8C7(C)C)OC[C@@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)[C@H](O)[C@@H](O)[C@@H]2O)cc1O,1837.96,5.3176195573421445,13.410254509546995,7200.0
4868,COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,2016.1,5.929918957851417,14.59303976260475,8900.0
4869,Cc1cc(C)c2c(c1)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,272.22,0.0,3.09,290.0
4870,CCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,409.5,0.0,2.58,600.0
4871,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,575.69,2.0,5.7,83920.91733033699
4872,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,442.73,1.0,7.14,83920.88931991356
4873,C[Si](C)(C)c1c(-c2ccc(F)cc2)noc1-c1ccc(S(N)(=O)=O)cc1,390.51,0.34254793680071205,3.7998707951512825,38160.0
4874,CS(=O)(=O)c1ccc(-c2conc2-c2ccccc2)cc1,299.35,0.0,3.41,247.0
4875,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,242.27,0.0,3.67,83920.84702481117
4876,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCNCC3)n2)cc1,400.43,0.0,2.73,10000.0
4877,CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)C(C)c1ccc(CC(C)C)cc1,421.49,0.0,3.33,6400.0
4878,CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1cccc2c(=O)[nH]ccc12,376.37,0.0,3.04,1020.0
4879,COc1ccc(-c2cnsc2-c2ccc(OC)cc2)cc1,297.38,0.0,4.49,800.0
4880,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,290.27,0.0,1.55,93300.0
4881,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)OCc1ccccc1,540.62,1.0,1.46,20000.0
4882,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)OCc1ccccc1)C(C)C,506.6,1.0,1.26,22000.0
4883,CCOc1cc(/C=C2\SC(=S)N(NC(=O)c3ccccc3Cl)C2=O)ccc1O,434.93,0.0,3.99,10000.0
4884,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,406.48,0.0,3.74,83920.8816330931
4885,O=C(Oc1ccc2c(c1)CCC2)N(Nc1ccccc1)S(=O)(=O)c1ccc(Cl)cc1,442.92,1.0,5.05,1000.0
4886,CCN(CC)CCNC(=O)c1ccc(N)cc1,235.33,0.0,1.34,83920.84553421065
4887,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCSC)NC(=O)OCc1ccccc1,598.72,1.0,2.04,100.0
4888,CS(=O)(=O)c1ccc(-c2nc(NC3CCCCC3)cc(C(F)(F)F)n2)cc1,399.44,0.0,4.31,238.5
4889,NS(=O)(=O)c1ccc(-c2nc(NCC3CCCCC3)cc(C(F)(F)F)n2)cc1,414.45,0.0,3.8,803.5
4890,CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,413.45,0.0,4.24,2.1
4891,COc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1OC,608.03,1.0,3.73,10410.0
4892,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2cccc(Cl)c2)cc1,582.43,1.0,4.36,540.0
4893,COc1ccc(-c2nc3cc(NC(=O)c4ccc(O)cc4)ccc3o2)cc1OC,390.4,0.0,4.47,45540.0
4894,C/C(=C\c1cc(O)cc(O)c1)c1cccc(F)c1,244.26,0.0,3.8,2540.0
4895,COc1ccc(/C=C(\C)c2cc(O)cc(O)c2)cc1OC,286.33,0.0,3.68,12800.0
4896,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1,366.36,0.0,3.96,120.0
4897,Cc1ccc(Nc2c(F)cccc2Cl)c(CNc2nnn[nH]2)c1,332.77,0.0,3.66,14.0
4898,NC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Cl)cc2)c1Cl,411.27,0.0,2.59,1090.0
4899,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,411.32,1.0,5.39,2.0
4900,CCCCCCCCCCCCCCCCCC(=O)O[C@H]1C[C@@H](O)[C@]2(C)[C@H]3CC[C@@H]4[C@@H]([C@@](C)(O)CCC=C(C)C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,727.21,2.0,13.31,370.0
4901,CCOC(=O)c1c(C)oc2ccc(Oc3ccccc3)cc12,296.32,0.0,4.71,18500.0
4902,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.38,0.0,3.51,40.0
4903,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O[C@@H]9OC[C@@H](O)[C@@H](O)[C@H]9O)[C@H]8O)[C@@](C)(CO)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,1353.51,3.6525576047610104,10.193852500134142,50000.0
4904,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC=C6[C@@H]7CC(C)(C)CC[C@]7(C(=O)O[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO)[C@@H](O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]6(C)[C@]5(C)CC[C@H]4C3(C)C)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1205.39,3.143444768105392,9.210394300286893,50000.0
4905,O=C1/C(=C\c2cn(CCCOc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)c3ccccc23)c2ccccc2N1c1c(Cl)cccc1Cl,699.59,2.0,10.12,7300.0
4906,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\c1cn(CCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,630.1,2.0,8.05,700.0
4907,COC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,600.65,1.0,2.87,47.0
4908,COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,600.65,1.0,2.87,6610.0
4909,O=C(NCCc1c[nH]c2ccc(O)cc12)c1ccccc1Nc1ccccc1,371.44,0.0,4.59,380.0
4910,CC1(C)CC(c2ccccc2)C(CN2CCN(c3cccc(Cl)c3Cl)CC2)=NO1,432.4,1.0,5.45,6800.0
4911,COc1ccc([C@H]2C(Cn3c4ccccc4c4ccccc43)=NO[C@@H]3CCCC[C@H]23)cc1,424.54,1.0,6.53,5900.0
4912,N#Cc1c(/N=C/c2cccs2)c(C(=O)Nc2ccc(Br)cc2)n2c1CCC2,439.34,1.0,5.13,9250.0
4913,CC1(C)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,344.45,0.0,4.96,15.0
4914,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,369.44,0.0,3.48,7000.0
4915,C/C(=C\c1cc(O)cc(O)c1)c1ccc(O)cc1,242.27,0.0,3.36,1570.0
4916,Cc1c(-c2nnc(-c3cnn(-c4ccccc4)c3C)c3nocc23)cnn1-c1ccccc1,433.48,0.0,4.94,6880.0
4917,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,645.61,3.0,-8.56,83920.93190101719
4918,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,404.93,0.0,4.75,83920.8813185609
4919,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,303.29,0.0,1.77,83920.85986202175
4920,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.41,0.0,2.53,83920.86179320101
4921,CC(O)COC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8COCC(C)O)O[C@@H]7COCC(C)O)O[C@@H]6COCC(C)O)O[C@@H]5COCC(C)O)O[C@@H]4COCC(C)O)O[C@@H]3COCC(C)O,1541.55,4.298939508540361,11.442486019471009,83921.12096976294
4922,C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],257.16,0.0,1.0,83920.8501308235
4923,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.41,0.0,1.32,83920.85819589758
4924,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,334.4,0.0,0.86,83920.86640755819
4925,Oc1cccc2cccnc12,145.16,0.0,1.94,83920.82653798947
4926,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,340.43,0.0,2.88,83920.8677026515
4927,C=CCc1ccc2c(c1)OCO2,162.19,0.0,2.14,83920.83012948341
4928,O=C(Nc1ccc(-c2cccc(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,426.88,0.0,4.16,74700.0
4929,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(Cl)cc2)cc1,343.84,0.0,4.32,6.0
4930,O=C(O)c1ccccc1Nc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,440.85,0.0,3.07,1000.0
4931,COC(=O)[C@@H](N)Cc1ccc(Oc2nc(Cl)nc(N3CCCCC3)n2)cc1,391.86,0.0,2.35,5000.0
4932,Clc1ccc(Nc2nc(Cl)nc(OCc3cn(Cc4ccccc4)nn3)n2)cc1,428.28,0.0,4.14,7000.0
4933,COC(=O)[C@H](Cc1ccccc1)n1cc(COc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)nn1,564.99,2.0,2.76,9000.0
4934,c1ccc(COc2ccc(-c3nn(-c4ccccc4)cc3-c3cc(-c4ccccc4)no3)cc2)cc1,469.54,1.0,7.44,2110.0
4935,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1Br,433.37,1.0,5.35,1.288
4936,O=[N+]([O-])c1ccc(/C=N/c2nnc(-c3ccc(Cl)cc3)o2)cc1,328.72,0.0,4.05,130.0
4937,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,341.41,0.0,1.53,83920.86789297151
4938,C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)C(O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,1229.32,3.2257535715366905,9.369402345839454,83921.05513533016
4939,COc1ccc(-c2cs/c(=N\c3ccc(S(N)(=O)=O)cc3)n2-c2ccccc2)cc1,437.55,0.0,4.09,21780.0
4940,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,575.71,1.0,2.43,83920.91728902112
4941,Sc1ncnc2nc[nH]c12,152.18,0.0,0.64,83920.82800184684
4942,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,600.65,1.0,2.87,8890.0
4943,Cc1ccc(S(=O)(=O)n2cc(C(=O)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)c3ccccc32)cc1,609.62,1.0,1.25,540.0
4944,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)c1ccccc1,367.39,0.0,1.64,56.17
4945,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,440.46,0.0,4.03,83920.88879789955
4946,COc1cc(/C=C/C(=O)O)ccc1O,194.19,0.0,1.5,83920.83686583156
4947,CC(C)=CCC/C(C)=C/CO,154.25,0.0,2.67,83920.82846248584
4948,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,341.45,0.0,3.24,83920.86792194193
4949,Oc1cccc(O)c1O,126.11,0.0,0.8,144000.0
4950,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CN,406.48,0.0,-0.51,60.0
4951,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,295.38,0.0,1.53,83920.85819209756
4952,CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3Cl)CC1)C2=O,428.96,0.0,3.93,44900.0
4953,Cc1c2c(c(C)n1-c1cccc(Cl)c1)C(=O)N(CN1CCN(S(C)(=O)=O)CC1)C2=O,450.95,0.0,1.88,44100.0
